tanggal,kode_prov,nama_prov,kode_kab,nama_kab,closecontact,closecontact_dikarantina,closecontact_discarded,suspect,suspect_diisolasi,suspect_discarded,probable,probable_diisolasi,probable_discarded,probable_meninggal,confirmation,confirmation_selesai,confirmation_meninggal,pertumbuhan_closecontact,pertumbuhan_closecontact_discarded,pertumbuhan_closecontact_dikarantina,pertumbuhan_suspect,pertumbuhan_suspect_discarded,pertumbuhan_suspect_diisolasi,pertumbuhan_probable,pertumbuhan_probable_discarded,pertumbuhan_probable_diisolasi,pertumbuhan_probable_meninggal,pertumbuhan_confirmation,pertumbuhan_confirmation_selesai,pertumbuhan_confirmation_meninggal,
2021-05-02,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50096,49885,211,20442,20171,26,32,0,25,7,46906,41769,839,0,0,0,0,0,0,0,0,0,0,41,11,3,
2021-05-02,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,13741,13741,0,2813,2783,0,14,0,0,14,4912,4123,99,29,29,0,10,10,0,0,0,0,0,0,0,0,
2021-05-02,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,5525,4744,105,0,0,0,0,0,0,0,0,0,0,25,20,0,
2021-05-02,32,Provinsi Jawa Barat,3279,KOTA BANJAR,2984,2984,0,830,807,0,28,16,0,12,1435,923,30,0,0,0,0,0,0,0,0,0,0,1,3,0,
2021-05-03,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2165,2155,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-03,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8241,7272,267,533,118,17,398,16241,13316,87,0,0,0,1,0,1,0,0,0,0,120,177,0,
2021-05-03,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,9440,9440,0,7983,7919,19,315,181,0,134,4886,4269,63,0,0,0,0,0,0,0,0,0,0,17,0,0,
2021-05-03,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,2887,2523,364,2959,2730,119,55,27,0,28,3351,2811,6,0,0,0,0,0,0,0,0,0,0,9,0,0,
2021-05-03,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,27848,27374,474,5242,5084,0,31,0,0,31,10266,9359,66,0,0,0,0,0,0,0,0,0,0,27,19,1,
2021-05-03,32,Provinsi Jawa Barat,3205,KAB. GARUT,19521,19521,0,8485,8476,0,0,0,0,0,9618,7728,220,0,0,0,0,0,0,0,0,0,0,7,4,4,
2021-05-03,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,2932,2932,0,1974,1953,0,16,6,0,10,2600,2296,87,11,11,0,0,0,0,0,0,0,0,6,0,0,
2021-05-03,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,4090,3133,110,0,0,0,0,0,0,0,0,0,0,29,23,6,
2021-05-03,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3500,3465,0,42,32,0,10,5132,4419,15,17121,16220,901,0,0,0,0,0,0,0,33,5,0,
2021-05-03,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9051,9051,0,631,529,0,25,0,0,25,8223,6474,198,391,391,0,0,0,0,0,0,0,0,55,25,0,
2021-05-03,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,7178,7054,124,1585,1562,0,78,0,0,78,3176,2433,55,103,81,22,5,5,0,0,0,0,0,16,4,0,
2021-05-03,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4001,4001,0,1793,1771,0,40,0,0,40,3359,2173,41,10,10,0,1,1,0,0,0,0,0,237,0,0,
2021-05-03,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,19612,19612,0,5661,5581,0,95,0,0,95,7406,6251,183,41,41,0,35,35,0,0,0,0,0,23,68,0,
2021-05-03,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6224,6162,0,35,35,0,0,5029,4384,105,0,0,0,0,0,0,0,0,0,0,21,34,0,
2021-05-03,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4111,3630,481,2314,2219,0,24,1,0,23,4192,3702,84,92,92,0,0,0,0,0,0,0,0,9,7,1,
2021-05-03,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,22293,22293,0,8166,8067,0,87,0,0,87,18605,15938,472,0,0,0,0,0,0,0,0,0,0,85,83,1,
2021-05-03,32,Provinsi Jawa Barat,3216,KAB. BEKASI,26350,26350,0,17235,16882,0,803,724,0,79,25655,25035,61,75,75,0,17,17,0,2,0,0,2,22,1,0,
2021-05-03,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2342,2342,0,1244,1164,0,49,5,0,44,6195,4308,63,65,65,0,10,10,0,0,0,0,0,108,5,0,
2021-05-03,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2010,2010,0,804,786,0,10,4,0,6,2247,1044,3,0,0,0,0,0,0,0,0,0,0,1,1,0,
2021-05-03,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10013,10013,0,5363,5160,0,104,11,0,93,15320,13865,242,0,0,0,0,0,0,0,0,0,0,21,23,2,
2021-05-03,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,11215,11215,0,10753,10583,167,26,2,0,24,4139,3532,52,128,128,0,0,0,0,0,0,0,0,46,22,0,
2021-05-03,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,24678,24678,0,19762,18673,865,174,150,0,24,18090,16302,112,0,0,0,0,0,0,0,0,0,0,34,66,0,
2021-05-03,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7549,7014,535,2723,2636,57,2,1,0,1,5230,4543,60,0,0,0,0,0,0,0,0,0,0,13,1,0,
2021-05-03,32,Provinsi Jawa Barat,3275,KOTA BEKASI,39881,39881,0,18024,17714,0,1579,1389,0,190,39660,37860,306,4,4,0,0,0,0,7,7,0,0,83,74,0,
2021-05-03,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50306,50073,233,20470,20187,38,32,0,25,7,47112,42044,840,210,188,22,28,16,12,0,0,0,0,206,275,1,
2021-05-03,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,13741,13741,0,2813,2783,0,14,0,0,14,4919,4124,99,0,0,0,0,0,0,0,0,0,0,7,1,0,
2021-05-03,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,5572,4765,105,0,0,0,0,0,0,0,0,0,0,47,21,0,
2021-05-03,32,Provinsi Jawa Barat,3279,KOTA BANJAR,2984,2984,0,835,812,0,28,16,0,12,1445,928,30,0,0,0,5,5,0,0,0,0,0,10,5,0,
2021-05-04,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2165,2155,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-04,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8246,7272,272,533,118,17,398,16357,13316,87,0,0,0,5,0,5,0,0,0,0,116,0,0,
2021-05-04,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,9586,9586,0,8043,7979,19,321,187,0,134,4888,4269,63,146,146,0,60,60,0,6,6,0,0,2,0,0,
2021-05-04,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3029,2590,439,3048,2746,192,55,27,0,28,3353,2820,6,142,67,75,89,16,73,0,0,0,0,2,9,0,
2021-05-04,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,27848,27374,474,5242,5084,0,31,0,0,31,10270,9390,66,0,0,0,0,0,0,0,0,0,0,4,31,0,
2021-05-04,32,Provinsi Jawa Barat,3205,KAB. GARUT,19531,19531,0,8529,8520,0,0,0,0,0,9725,7780,222,10,10,0,44,44,0,0,0,0,0,107,52,2,
2021-05-04,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,2932,2932,0,1974,1953,0,16,6,0,10,2612,2296,87,0,0,0,0,0,0,0,0,0,0,12,0,0,
2021-05-04,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,4096,3191,113,0,0,0,0,0,0,0,0,0,0,6,58,3,
2021-05-04,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3500,3465,0,45,35,0,10,5153,4429,15,0,0,0,0,0,0,3,3,0,0,21,10,0,
2021-05-04,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9051,9051,0,631,529,0,25,0,0,25,8259,6580,199,0,0,0,0,0,0,0,0,0,0,36,106,1,
2021-05-04,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,7183,7059,124,1587,1564,0,78,0,0,78,3184,2497,57,5,5,0,2,2,0,0,0,0,0,8,64,2,
2021-05-04,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4001,4001,0,1795,1773,0,40,0,0,40,3361,2174,41,0,0,0,2,2,0,0,0,0,0,2,1,0,
2021-05-04,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,19612,19612,0,5661,5581,0,95,0,0,95,7424,6340,184,0,0,0,0,0,0,0,0,0,0,18,89,1,
2021-05-04,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6224,6162,0,35,35,0,0,5042,4441,106,0,0,0,0,0,0,0,0,0,0,13,57,1,
2021-05-04,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4131,3648,483,2314,2219,0,24,1,0,23,4202,3714,86,20,18,2,0,0,0,0,0,0,0,10,12,2,
2021-05-04,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,22443,22443,0,8177,8078,0,87,0,0,87,18689,16098,478,150,150,0,11,11,0,0,0,0,0,84,160,6,
2021-05-04,32,Provinsi Jawa Barat,3216,KAB. BEKASI,26402,26402,0,17284,16931,0,803,724,0,79,25682,25036,61,52,52,0,49,49,0,0,0,0,0,27,1,0,
2021-05-04,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2342,2342,0,1244,1164,0,49,5,0,44,6204,4319,64,0,0,0,0,0,0,0,0,0,0,9,11,1,
2021-05-04,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2010,2010,0,804,786,0,10,4,0,6,2251,1045,3,0,0,0,0,0,0,0,0,0,0,4,1,0,
2021-05-04,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10089,10089,0,5363,5160,0,104,11,0,93,15334,13967,243,76,76,0,0,0,0,0,0,0,0,14,102,1,
2021-05-04,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,11365,11365,0,10753,10583,167,26,2,0,24,4158,3555,52,150,150,0,0,0,0,0,0,0,0,19,23,0,
2021-05-04,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,24678,24678,0,19762,18673,865,174,150,0,24,18152,16377,112,0,0,0,0,0,0,0,0,0,0,62,75,0,
2021-05-04,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7614,7079,535,2723,2636,57,2,1,0,1,5252,4568,60,65,65,0,0,0,0,0,0,0,0,22,25,0,
2021-05-04,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40024,40024,0,18024,17714,0,1585,1395,0,190,39688,37999,306,143,143,0,0,0,0,6,6,0,0,28,139,0,
2021-05-04,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50482,50249,233,20487,20202,40,32,0,25,7,47268,42305,844,176,176,0,17,15,2,0,0,0,0,156,261,4,
2021-05-04,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,13741,13741,0,2814,2784,0,14,0,0,14,4939,4124,99,0,0,0,1,1,0,0,0,0,0,20,0,0,
2021-05-04,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,5679,4778,105,0,0,0,0,0,0,0,0,0,0,107,13,0,
2021-05-04,32,Provinsi Jawa Barat,3279,KOTA BANJAR,2984,2984,0,836,813,0,28,16,0,12,1448,1013,30,0,0,0,1,1,0,0,0,0,0,3,85,0,
2021-05-05,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2165,2155,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-05,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8253,7272,279,533,118,17,398,16477,13481,87,0,0,0,7,0,7,0,0,0,0,120,165,0,
2021-05-05,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,9666,9666,0,8058,7994,19,321,187,0,134,4929,4269,63,80,80,0,15,15,0,0,0,0,0,41,0,0,
2021-05-05,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3029,2590,439,3048,2746,192,55,27,0,28,3358,2820,6,0,0,0,0,0,0,0,0,0,0,5,0,0,
2021-05-05,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,27848,27374,474,5244,5086,0,31,0,0,31,10291,9405,67,0,0,0,2,2,0,0,0,0,0,21,15,1,
2021-05-05,32,Provinsi Jawa Barat,3205,KAB. GARUT,19531,19531,0,8529,8520,0,0,0,0,0,9818,7787,225,0,0,0,0,0,0,0,0,0,0,93,7,3,
2021-05-05,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,2932,2932,0,1975,1954,0,16,6,0,10,2617,2296,87,0,0,0,1,1,0,0,0,0,0,5,0,0,
2021-05-05,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,4107,3224,115,0,0,0,0,0,0,0,0,0,0,11,33,2,
2021-05-05,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3500,3465,0,45,35,0,10,5164,4441,15,0,0,0,0,0,0,0,0,0,0,11,12,0,
2021-05-05,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9051,9051,0,631,529,0,25,0,0,25,8284,6626,199,0,0,0,0,0,0,0,0,0,0,25,46,0,
2021-05-05,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,7183,7059,124,1587,1564,0,78,0,0,78,3199,2524,59,0,0,0,0,0,0,0,0,0,0,15,27,2,
2021-05-05,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4001,4001,0,1802,1780,0,40,0,0,40,3361,2174,41,0,0,0,7,7,0,0,0,0,0,0,0,0,
2021-05-05,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,19670,19670,0,5691,5611,0,95,0,0,95,7455,6392,184,58,58,0,30,30,0,0,0,0,0,31,52,0,
2021-05-05,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6231,6169,0,35,35,0,0,5045,4443,106,0,0,0,7,7,0,0,0,0,0,3,2,0,
2021-05-05,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4131,3648,483,2314,2219,0,24,1,0,23,4222,3724,89,0,0,0,0,0,0,0,0,0,0,20,10,3,
2021-05-05,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,22528,22528,0,8177,8078,0,87,0,0,87,18770,16250,485,85,85,0,0,0,0,0,0,0,0,81,152,7,
2021-05-05,32,Provinsi Jawa Barat,3216,KAB. BEKASI,26453,26453,0,17294,16941,0,803,724,0,79,25709,25037,61,51,51,0,10,10,0,0,0,0,0,27,1,0,
2021-05-05,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2342,2342,0,1244,1164,0,49,5,0,44,6206,4322,64,0,0,0,0,0,0,0,0,0,0,2,3,0,
2021-05-05,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2010,2010,0,804,786,0,10,4,0,6,2253,1045,3,0,0,0,0,0,0,0,0,0,0,2,0,0,
2021-05-05,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10101,10101,0,5363,5160,0,104,11,0,93,15355,14077,244,12,12,0,0,0,0,0,0,0,0,21,110,1,
2021-05-05,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,11365,11365,0,10753,10583,167,26,2,0,24,4199,3591,52,0,0,0,0,0,0,0,0,0,0,41,36,0,
2021-05-05,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,24678,24678,0,19762,18673,865,174,150,0,24,18221,16526,112,0,0,0,0,0,0,0,0,0,0,69,149,0,
2021-05-05,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7622,7087,535,2723,2636,57,2,1,0,1,5290,4576,61,8,8,0,0,0,0,0,0,0,0,38,8,1,
2021-05-05,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40128,40128,0,18064,17754,0,1586,1395,0,191,39744,38121,307,104,104,0,40,40,0,1,0,0,1,56,122,1,
2021-05-05,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50663,50346,317,20517,20231,41,32,0,25,7,47377,42587,846,181,97,84,30,29,1,0,0,0,0,109,282,2,
2021-05-05,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,13741,13741,0,2814,2784,0,14,0,0,14,5035,4129,99,0,0,0,0,0,0,0,0,0,0,96,5,0,
2021-05-05,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,5715,4781,106,0,0,0,0,0,0,0,0,0,0,36,3,1,
2021-05-05,32,Provinsi Jawa Barat,3279,KOTA BANJAR,2984,2984,0,836,813,0,28,16,0,12,1464,1060,31,0,0,0,0,0,0,0,0,0,0,16,47,1,
2021-05-06,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2165,2155,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-06,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8257,7272,283,533,118,17,398,16594,13481,87,0,0,0,4,0,4,0,0,0,0,117,0,0,
2021-05-06,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,9714,9714,0,8069,8004,20,321,187,0,134,4947,4269,63,48,48,0,11,10,1,0,0,0,0,18,0,0,
2021-05-06,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3029,2590,439,3048,2746,192,55,27,0,28,3358,2820,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-06,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,27848,27374,474,5278,5120,0,31,0,0,31,10329,9439,67,0,0,0,34,34,0,0,0,0,0,38,34,0,
2021-05-06,32,Provinsi Jawa Barat,3205,KAB. GARUT,19531,19531,0,8534,8525,0,0,0,0,0,9911,7787,227,0,0,0,5,5,0,0,0,0,0,93,0,2,
2021-05-06,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,2932,2932,0,1975,1954,0,16,6,0,10,2626,2296,88,0,0,0,0,0,0,0,0,0,0,9,0,1,
2021-05-06,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,4117,3278,115,0,0,0,0,0,0,0,0,0,0,10,54,0,
2021-05-06,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3518,3483,0,45,35,0,10,5176,4441,15,0,0,0,18,18,0,0,0,0,0,12,0,0,
2021-05-06,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9051,9051,0,631,529,0,25,0,0,25,8315,6737,199,0,0,0,0,0,0,0,0,0,0,31,111,0,
2021-05-06,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,7236,7071,165,1593,1570,0,79,0,0,79,3205,2570,59,53,12,41,6,6,0,1,0,0,1,6,46,0,
2021-05-06,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4001,4001,0,1802,1780,0,40,0,0,40,3362,2175,41,0,0,0,0,0,0,0,0,0,0,1,1,0,
2021-05-06,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,19738,19738,0,5716,5636,0,95,0,0,95,7491,6459,184,68,68,0,25,25,0,0,0,0,0,36,67,0,
2021-05-06,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6231,6169,0,35,35,0,0,5094,4444,107,0,0,0,0,0,0,0,0,0,0,49,1,1,
2021-05-06,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4169,3675,494,2314,2219,0,24,1,0,23,4245,3738,89,38,27,11,0,0,0,0,0,0,0,23,14,0,
2021-05-06,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,22736,22736,0,8180,8081,0,87,0,0,87,18851,16346,485,208,208,0,3,3,0,0,0,0,0,81,96,0,
2021-05-06,32,Provinsi Jawa Barat,3216,KAB. BEKASI,26498,26498,0,17339,16986,0,803,724,0,79,25723,25038,61,45,45,0,45,45,0,0,0,0,0,14,1,0,
2021-05-06,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2342,2342,0,1244,1164,0,49,5,0,44,6350,4835,65,0,0,0,0,0,0,0,0,0,0,144,513,1,
2021-05-06,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2010,2010,0,804,786,0,10,4,0,6,2259,1045,3,0,0,0,0,0,0,0,0,0,0,6,0,0,
2021-05-06,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10101,10101,0,5363,5160,0,104,11,0,93,15394,14179,244,0,0,0,0,0,0,0,0,0,0,39,102,0,
2021-05-06,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,11607,11607,0,10753,10583,167,27,2,0,25,4234,3613,52,242,242,0,0,0,0,1,0,0,1,35,22,0,
2021-05-06,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,25212,25212,0,20086,18978,884,174,150,0,24,18259,16649,112,534,534,0,324,305,19,0,0,0,0,38,123,0,
2021-05-06,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7646,7111,535,2723,2636,57,2,1,0,1,5337,4576,61,24,24,0,0,0,0,0,0,0,0,47,0,0,
2021-05-06,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40203,40203,0,18118,17808,0,1591,1400,0,191,39788,38235,307,75,75,0,54,54,0,5,5,0,0,44,114,0,
2021-05-06,32,Provinsi Jawa Barat,3276,KOTA DEPOK,50663,50346,317,20517,20231,41,32,0,25,7,47509,42745,846,0,0,0,0,0,0,0,0,0,0,132,158,0,
2021-05-06,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,13809,13809,0,2835,2805,0,14,0,0,14,5043,4247,99,68,68,0,21,21,0,0,0,0,0,8,118,0,
2021-05-06,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,5717,4788,107,0,0,0,0,0,0,0,0,0,0,2,7,1,
2021-05-06,32,Provinsi Jawa Barat,3279,KOTA BANJAR,2984,2984,0,842,819,0,28,16,0,12,1469,1066,31,0,0,0,6,6,0,0,0,0,0,5,6,0,
2021-05-07,32,Provinsi Jawa Barat,0000,BELUM TERIDENTIFIKASI,0,0,0,0,0,0,0,0,0,0,2165,2155,9,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-07,32,Provinsi Jawa Barat,3201,KAB. BOGOR,0,0,0,8262,7272,288,533,118,17,398,16710,13497,87,0,0,0,5,0,5,0,0,0,0,116,16,0,
2021-05-07,32,Provinsi Jawa Barat,3202,KAB. SUKABUMI,9714,9714,0,8069,8004,20,321,187,0,134,4947,4269,63,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-07,32,Provinsi Jawa Barat,3203,KAB. CIANJUR,3029,2590,439,3048,2746,192,55,27,0,28,3358,2820,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
2021-05-07,32,Provinsi Jawa Barat,3204,KAB. BANDUNG,27848,27374,474,5278,5120,0,31,0,0,31,11450,9455,67,0,0,0,0,0,0,0,0,0,0,1121,16,0,
2021-05-07,32,Provinsi Jawa Barat,3205,KAB. GARUT,19531,19531,0,8534,8525,0,0,0,0,0,9956,7788,229,0,0,0,0,0,0,0,0,0,0,45,1,2,
2021-05-07,32,Provinsi Jawa Barat,3206,KAB. TASIKMALAYA,2976,2976,0,1977,1956,0,16,6,0,10,2662,2296,88,44,44,0,2,2,0,0,0,0,0,36,0,0,
2021-05-07,32,Provinsi Jawa Barat,3207,KAB. CIAMIS,51408,51310,98,2252,2176,55,3,3,0,0,4152,3286,121,0,0,0,0,0,0,0,0,0,0,35,8,6,
2021-05-07,32,Provinsi Jawa Barat,3208,KAB. KUNINGAN,23670,22386,1284,3518,3483,0,45,35,0,10,5197,4449,15,0,0,0,0,0,0,0,0,0,0,21,8,0,
2021-05-07,32,Provinsi Jawa Barat,3209,KAB. CIREBON,9051,9051,0,631,529,0,25,0,0,25,8350,6778,199,0,0,0,0,0,0,0,0,0,0,35,41,0,
2021-05-07,32,Provinsi Jawa Barat,3210,KAB. MAJALENGKA,7236,7071,165,1593,1570,0,79,0,0,79,3215,2575,60,0,0,0,0,0,0,0,0,0,0,10,5,1,
2021-05-07,32,Provinsi Jawa Barat,3211,KAB. SUMEDANG,4014,4014,0,1802,1780,0,40,0,0,40,3362,2541,41,13,13,0,0,0,0,0,0,0,0,0,366,0,
2021-05-07,32,Provinsi Jawa Barat,3212,KAB. INDRAMAYU,19812,19812,0,5757,5677,0,95,0,0,95,7509,6476,185,74,74,0,41,41,0,0,0,0,0,18,17,1,
2021-05-07,32,Provinsi Jawa Barat,3213,KAB. SUBANG,973,973,0,6231,6169,0,35,35,0,0,5129,4478,109,0,0,0,0,0,0,0,0,0,0,35,34,2,
2021-05-07,32,Provinsi Jawa Barat,3214,KAB. PURWAKARTA,4685,4191,494,2314,2219,0,25,1,0,24,4256,3751,92,516,516,0,0,0,0,1,0,0,1,11,13,3,
2021-05-07,32,Provinsi Jawa Barat,3215,KAB. KARAWANG,22784,22784,0,8185,8086,0,87,0,0,87,18903,16407,491,48,48,0,5,5,0,0,0,0,0,52,61,6,
2021-05-07,32,Provinsi Jawa Barat,3216,KAB. BEKASI,26498,26498,0,17339,16986,0,803,724,0,79,25729,25039,61,0,0,0,0,0,0,0,0,0,0,6,1,0,
2021-05-07,32,Provinsi Jawa Barat,3217,KAB. BANDUNG BARAT,2342,2342,0,1244,1164,0,49,5,0,44,6353,5130,65,0,0,0,0,0,0,0,0,0,0,3,295,0,
2021-05-07,32,Provinsi Jawa Barat,3218,KAB. PANGANDARAN,2010,2010,0,804,786,0,10,4,0,6,2295,1045,3,0,0,0,0,0,0,0,0,0,0,36,0,0,
2021-05-07,32,Provinsi Jawa Barat,3271,KOTA BOGOR,10131,10131,0,5363,5160,0,104,11,0,93,15425,14182,251,30,30,0,0,0,0,0,0,0,0,31,3,7,
2021-05-07,32,Provinsi Jawa Barat,3272,KOTA SUKABUMI,11607,11607,0,10753,10583,167,27,2,0,25,4252,3628,52,0,0,0,0,0,0,0,0,0,0,18,15,0,
2021-05-07,32,Provinsi Jawa Barat,3273,KOTA BANDUNG,25212,25212,0,20086,18978,884,174,150,0,24,18353,16651,112,0,0,0,0,0,0,0,0,0,0,94,2,0,
2021-05-07,32,Provinsi Jawa Barat,3274,KOTA CIREBON,7672,7114,558,2723,2636,57,2,1,0,1,5371,4576,61,26,3,23,0,0,0,0,0,0,0,34,0,0,
2021-05-07,32,Provinsi Jawa Barat,3275,KOTA BEKASI,40325,40325,0,18174,17864,0,1596,1405,0,191,39825,38299,307,122,122,0,56,56,0,5,5,0,0,37,64,0,
2021-05-07,32,Provinsi Jawa Barat,3276,KOTA DEPOK,51084,50767,317,20579,20293,41,32,0,25,7,47636,43098,851,421,421,0,62,62,0,0,0,0,0,127,353,5,
2021-05-07,32,Provinsi Jawa Barat,3277,KOTA CIMAHI,13828,13828,0,2835,2805,0,14,0,0,14,5059,4252,99,19,19,0,0,0,0,0,0,0,0,16,5,0,
2021-05-07,32,Provinsi Jawa Barat,3278,KOTA TASIKMALAYA,1442,1239,203,1494,1453,19,89,75,4,10,5724,4789,107,0,0,0,0,0,0,0,0,0,0,7,1,0,
